id,key,value,type
71315604,source,massgis_import_v0.1_20071009094422,regular
71315604,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315609,source,massgis_import_v0.1_20071009094422,regular
71315609,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315619,source,massgis_import_v0.1_20071009094422,regular
71315619,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315633,source,massgis_import_v0.1_20071009094422,regular
71315633,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315660,source,massgis_import_v0.1_20071009094422,regular
71315660,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315672,source,massgis_import_v0.1_20071009094422,regular
71315672,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315683,source,massgis_import_v0.1_20071009094422,regular
71315683,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315695,source,massgis_import_v0.1_20071009094422,regular
71315695,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315719,source,massgis_import_v0.1_20071009094422,regular
71315719,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315730,source,massgis_import_v0.1_20071009094422,regular
71315730,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315755,source,massgis_import_v0.1_20071009094422,regular
71315755,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315778,source,massgis_import_v0.1_20071009094422,regular
71315778,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315787,source,massgis_import_v0.1_20071009094422,regular
71315787,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315797,source,massgis_import_v0.1_20071009094422,regular
71315797,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315811,source,massgis_import_v0.1_20071009094422,regular
71315811,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315821,source,massgis_import_v0.1_20071009094422,regular
71315821,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315862,source,massgis_import_v0.1_20071009094422,regular
71315862,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315874,source,massgis_import_v0.1_20071009094422,regular
71315940,source,massgis_import_v0.1_20071009094422,regular
71315940,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315952,source,massgis_import_v0.1_20071009094422,regular
71315952,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71315979,source,massgis_import_v0.1_20071009094422,regular
71316009,source,massgis_import_v0.1_20071009094422,regular
71316009,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316019,source,massgis_import_v0.1_20071009094422,regular
71316019,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316028,source,massgis_import_v0.1_20071009094422,regular
71316028,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316040,source,massgis_import_v0.1_20071009094422,regular
71316040,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316052,source,massgis_import_v0.1_20071009094422,regular
71316052,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316066,source,massgis_import_v0.1_20071009094422,regular
71316066,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316092,source,massgis_import_v0.1_20071009094422,regular
71316092,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316127,source,massgis_import_v0.1_20071009094422,regular
71316127,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316137,source,massgis_import_v0.1_20071009094422,regular
71316137,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316150,source,massgis_import_v0.1_20071009094422,regular
71316150,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316160,source,massgis_import_v0.1_20071009094422,regular
71316160,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316170,source,massgis_import_v0.1_20071009094422,regular
71316180,source,massgis_import_v0.1_20071009094422,regular
71316180,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316195,source,massgis_import_v0.1_20071009094422,regular
71316195,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316208,source,massgis_import_v0.1_20071009094422,regular
71316208,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316213,source,massgis_import_v0.1_20071009094422,regular
71316225,source,massgis_import_v0.1_20071009094422,regular
71316225,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316235,source,massgis_import_v0.1_20071009094422,regular
71316246,source,massgis_import_v0.1_20071009094422,regular
71316246,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316251,source,massgis_import_v0.1_20071009094422,regular
71316251,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316263,source,massgis_import_v0.1_20071009094422,regular
71316263,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316300,source,massgis_import_v0.1_20071009094422,regular
71316300,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316313,source,massgis_import_v0.1_20071009094422,regular
71316377,source,massgis_import_v0.1_20071009094422,regular
71316377,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316414,source,massgis_import_v0.1_20071009094422,regular
71316414,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316487,source,massgis_import_v0.1_20071009094422,regular
71316487,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316495,source,massgis_import_v0.1_20071009094422,regular
71316495,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316505,source,massgis_import_v0.1_20071009094422,regular
71316505,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316529,source,massgis_import_v0.1_20071009094422,regular
71316529,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316549,source,massgis_import_v0.1_20071009094422,regular
71316549,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316560,source,massgis_import_v0.1_20071009094422,regular
71316619,source,massgis_import_v0.1_20071009094422,regular
71316619,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316641,source,massgis_import_v0.1_20071009094422,regular
71316641,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316678,source,massgis_import_v0.1_20071009094422,regular
71316678,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316686,source,massgis_import_v0.1_20071009094422,regular
71316686,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316689,source,massgis_import_v0.1_20071009094422,regular
71316689,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316701,source,massgis_import_v0.1_20071009094422,regular
71316713,source,massgis_import_v0.1_20071009094422,regular
71316713,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316724,source,massgis_import_v0.1_20071009094422,regular
71316724,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316733,source,massgis_import_v0.1_20071009094422,regular
71316733,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316743,source,massgis_import_v0.1_20071009094422,regular
71316753,source,massgis_import_v0.1_20071009094422,regular
71316753,attribution,Office of Geographic and Environmental Information (MassGIS),regular
71316762,source,massgis_import_v0.1_20071009094422,regular
71316781,source,massgis_import_v0.1_20071009094422,regular
